"","YEAR","LENGTH","FREQ","BootESS","df","NSAMP","NHAUL","NSTRATA"
"333",1995,47,0.00092914691571803,NA,NA,28393,586,19
"334",1995,48,0.00178287652237396,NA,NA,28393,586,19
"335",1995,49,0.00151738392578209,NA,NA,28393,586,19
"336",1995,50,0.00137242315030417,NA,NA,28393,586,19
"337",1995,51,0.00214840373940035,NA,NA,28393,586,19
"338",1995,52,0.0024559181351257,NA,NA,28393,586,19
"339",1995,53,0.00292377842119462,NA,NA,28393,586,19
"340",1995,54,0.00351051646233493,NA,NA,28393,586,19
"341",1995,55,0.00321459238225479,NA,NA,28393,586,19
"342",1995,56,0.00634857328255473,NA,NA,28393,586,19
"343",1995,57,0.00565232020748589,NA,NA,28393,586,19
"344",1995,58,0.00666989300089549,NA,NA,28393,586,19
"345",1995,59,0.00676444696340259,NA,NA,28393,586,19
"346",1995,60,0.00931976880583965,NA,NA,28393,586,19
"347",1995,61,0.00775993552397942,NA,NA,28393,586,19
"348",1995,62,0.00999438535945728,NA,NA,28393,586,19
"349",1995,63,0.0104499089248083,NA,NA,28393,586,19
"350",1995,64,0.0122917725138405,NA,NA,28393,586,19
"351",1995,65,0.012100801508367,NA,NA,28393,586,19
"352",1995,66,0.0135163978537804,NA,NA,28393,586,19
"353",1995,67,0.0150502057521813,NA,NA,28393,586,19
"354",1995,68,0.0168474515023267,NA,NA,28393,586,19
"355",1995,69,0.0174196945355655,NA,NA,28393,586,19
"356",1995,70,0.0205072119782498,NA,NA,28393,586,19
"357",1995,71,0.0197059330725411,NA,NA,28393,586,19
"358",1995,72,0.0216522477180777,NA,NA,28393,586,19
"359",1995,73,0.0211758052390631,NA,NA,28393,586,19
"360",1995,74,0.0248066659525508,NA,NA,28393,586,19
"361",1995,75,0.0296538676288887,NA,NA,28393,586,19
"362",1995,76,0.0254882126210164,NA,NA,28393,586,19
"363",1995,77,0.0255917910495636,NA,NA,28393,586,19
"364",1995,78,0.0273147987683167,NA,NA,28393,586,19
"365",1995,79,0.0260074128714096,NA,NA,28393,586,19
"366",1995,80,0.0315650627724107,NA,NA,28393,586,19
"367",1995,81,0.0267037578201064,NA,NA,28393,586,19
"368",1995,82,0.0264603718171763,NA,NA,28393,586,19
"369",1995,83,0.0218025639557889,NA,NA,28393,586,19
"370",1995,84,0.0215335076357161,NA,NA,28393,586,19
"371",1995,85,0.025908387542569,NA,NA,28393,586,19
"372",1995,86,0.0218783521225771,NA,NA,28393,586,19
"373",1995,87,0.0188924045621391,NA,NA,28393,586,19
"374",1995,88,0.0201149169712741,NA,NA,28393,586,19
"375",1995,89,0.0186650992262148,NA,NA,28393,586,19
"376",1995,90,0.0250449444974604,NA,NA,28393,586,19
"377",1995,91,0.0160082266889079,NA,NA,28393,586,19
"378",1995,92,0.0182532989480192,NA,NA,28393,586,19
"379",1995,93,0.0203822605986575,NA,NA,28393,586,19
"380",1995,94,0.0210258997609481,NA,NA,28393,586,19
"381",1995,95,0.019442724552868,NA,NA,28393,586,19
"382",1995,96,0.0192203011677521,NA,NA,28393,586,19
"383",1995,97,0.0178880459383239,NA,NA,28393,586,19
"384",1995,98,0.0153469274904515,NA,NA,28393,586,19
"385",1995,99,0.0174253151405171,NA,NA,28393,586,19
"386",1995,100,0.0198204186382914,NA,NA,28393,586,19
"387",1995,101,0.0125576764756856,NA,NA,28393,586,19
"388",1995,102,0.0131482589906856,NA,NA,28393,586,19
"389",1995,103,0.00968903521692854,NA,NA,28393,586,19
"390",1995,104,0.00945863438070955,NA,NA,28393,586,19
"391",1995,105,0.0113043163720373,NA,NA,28393,586,19
"392",1995,106,0.00787838147494549,NA,NA,28393,586,19
"393",1995,107,0.00558674713300544,NA,NA,28393,586,19
"394",1995,108,0.00646025958367784,NA,NA,28393,586,19
"395",1995,109,0.00645114002952348,NA,NA,28393,586,19
"396",1995,110,0.00952060849701274,NA,NA,28393,586,19
"397",1995,111,0.00229416089829374,NA,NA,28393,586,19
"398",1995,112,0.00532187885618377,NA,NA,28393,586,19
"399",1995,113,0.00149563738156598,NA,NA,28393,586,19
"400",1995,114,0.00183537775912258,NA,NA,28393,586,19
"401",1995,115,0.00140147883398278,NA,NA,28393,586,19
"402",1995,116,0.00112374471001934,NA,NA,28393,586,19
"403",1995,117,0.000182157004125587,NA,NA,28393,586,19
"404",1995,118,0,NA,NA,28393,586,19
"405",1995,119,0.000150527176546973,NA,NA,28393,586,19
"406",1995,120,5.97188177918309e-05,NA,NA,28393,586,19
"407",1995,121,0,NA,NA,28393,586,19
"408",1995,122,0,NA,NA,28393,586,19
"409",1995,123,0,NA,NA,28393,586,19
"410",1995,124,0,NA,NA,28393,586,19
"411",1995,125,0,NA,NA,28393,586,19
"412",1995,126,0,NA,NA,28393,586,19
"413",1995,127,0,NA,NA,28393,586,19
"414",1995,128,0,NA,NA,28393,586,19
"415",1995,129,0,NA,NA,28393,586,19
"416",1995,130,0,NA,NA,28393,586,19
"417",1995,131,0,NA,NA,28393,586,19
"418",1995,132,0,NA,NA,28393,586,19
"419",1995,133,0,NA,NA,28393,586,19
"420",1995,134,0,NA,NA,28393,586,19
"421",1995,135,0,NA,NA,28393,586,19
"422",1995,136,0,NA,NA,28393,586,19
"423",1995,137,0,NA,NA,28393,586,19
"424",1995,138,0,NA,NA,28393,586,19
"425",1995,139,0,NA,NA,28393,586,19
"426",1995,140,0,NA,NA,28393,586,19
"427",1995,141,0,NA,NA,28393,586,19
"428",1995,142,0,NA,NA,28393,586,19
"429",1995,143,0,NA,NA,28393,586,19
"430",1996,1,0,NA,NA,38314,860,20
"431",1996,2,0,NA,NA,38314,860,20
"432",1996,3,0,NA,NA,38314,860,20
"433",1996,4,0,NA,NA,38314,860,20
"434",1996,5,0,NA,NA,38314,860,20
"435",1996,6,0,NA,NA,38314,860,20
"436",1996,7,0,NA,NA,38314,860,20
"437",1996,8,0,NA,NA,38314,860,20
"438",1996,9,0,NA,NA,38314,860,20
"439",1996,10,0,NA,NA,38314,860,20
"440",1996,11,0,NA,NA,38314,860,20
"441",1996,12,0,NA,NA,38314,860,20
"442",1996,13,0,NA,NA,38314,860,20
"443",1996,14,0,NA,NA,38314,860,20
"444",1996,15,0,NA,NA,38314,860,20
"445",1996,16,0,NA,NA,38314,860,20
"446",1996,17,0,NA,NA,38314,860,20
"447",1996,18,0,NA,NA,38314,860,20
"448",1996,19,0,NA,NA,38314,860,20
"449",1996,20,0,NA,NA,38314,860,20
"450",1996,21,0,NA,NA,38314,860,20
"451",1996,22,0.000376441296764833,NA,NA,38314,860,20
"452",1996,23,0,NA,NA,38314,860,20
"453",1996,24,0,NA,NA,38314,860,20
"454",1996,25,0.000566745287291792,NA,NA,38314,860,20
"455",1996,26,0,NA,NA,38314,860,20
"456",1996,27,0.000552768523711864,NA,NA,38314,860,20
"457",1996,28,0.00103494162013449,NA,NA,38314,860,20
"458",1996,29,0.00316477598394132,NA,NA,38314,860,20
"459",1996,30,0.000742144457630342,NA,NA,38314,860,20
"460",1996,31,0.00183179163140323,NA,NA,38314,860,20
"461",1996,32,0.000827832877564045,NA,NA,38314,860,20
"462",1996,33,0.000623010240266562,NA,NA,38314,860,20
"463",1996,34,0.0024561248071536,NA,NA,38314,860,20
"464",1996,35,0.000684272407217301,NA,NA,38314,860,20
"465",1996,36,0.000741232804857734,NA,NA,38314,860,20
"466",1996,37,0.00328218041871475,NA,NA,38314,860,20
"467",1996,38,0.0021717726852077,NA,NA,38314,860,20
"468",1996,39,0.00229479241910986,NA,NA,38314,860,20
"469",1996,40,0.0029459511055203,NA,NA,38314,860,20
"470",1996,41,0.00273283457880796,NA,NA,38314,860,20
"471",1996,42,0.00249635963653005,NA,NA,38314,860,20
"472",1996,43,0.00345239759883687,NA,NA,38314,860,20
"473",1996,44,0.00373425807788292,NA,NA,38314,860,20
"474",1996,45,0.00550619510563303,NA,NA,38314,860,20
"475",1996,46,0.00541188895977772,NA,NA,38314,860,20
"476",1996,47,0.00497618178115578,NA,NA,38314,860,20
"477",1996,48,0.00522732241222992,NA,NA,38314,860,20
"478",1996,49,0.00538265415751547,NA,NA,38314,860,20
"479",1996,50,0.00547718912408172,NA,NA,38314,860,20
"480",1996,51,0.00591512851902838,NA,NA,38314,860,20
"481",1996,52,0.00647874504244848,NA,NA,38314,860,20
"482",1996,53,0.00812839930343373,NA,NA,38314,860,20
"483",1996,54,0.00668591750176454,NA,NA,38314,860,20
"484",1996,55,0.00580727308807283,NA,NA,38314,860,20
"485",1996,56,0.00492913917799795,NA,NA,38314,860,20
"486",1996,57,0.00803753090605861,NA,NA,38314,860,20
"487",1996,58,0.00665885770717685,NA,NA,38314,860,20
"488",1996,59,0.00736271319301516,NA,NA,38314,860,20
"489",1996,60,0.00784291364133986,NA,NA,38314,860,20
"490",1996,61,0.00771105807594896,NA,NA,38314,860,20
"491",1996,62,0.0100061129989725,NA,NA,38314,860,20
"492",1996,63,0.0119581295873828,NA,NA,38314,860,20
"493",1996,64,0.0105316574785572,NA,NA,38314,860,20
"494",1996,65,0.0133610910452465,NA,NA,38314,860,20
"495",1996,66,0.0137500356036624,NA,NA,38314,860,20
"496",1996,67,0.0139649740352369,NA,NA,38314,860,20
"497",1996,68,0.0149538878135911,NA,NA,38314,860,20
"498",1996,69,0.0129774542386045,NA,NA,38314,860,20
"499",1996,70,0.0172530317670753,NA,NA,38314,860,20
"500",1996,71,0.0157773711856872,NA,NA,38314,860,20
"501",1996,72,0.0177497057843257,NA,NA,38314,860,20
